latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-5.15391,-44.33483,301.6,0.49,0.65,2020-09-10,03:30,N,nominal,2.0NRT,286.8,1.2,N
-5.70052,-41.20804,302.7,0.6,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.3,1.5,N
-5.70145,-41.20248,312.3,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,293,1.5,N
-5.70237,-41.19695,306.1,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.3,1.7,N
-5.70329,-41.19143,311.7,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.9,1.7,N
-5.70421,-41.18592,306.7,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.6,1.2,N
-5.70907,-41.18682,302.9,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.4,1.2,N
-5.70998,-41.18132,306.9,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.5,1.2,N
-5.69757,-41.20906,305.8,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.3,1.3,N
-5.6995,-41.19802,303.4,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.4,1.7,N
-5.70047,-41.19249,308,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.5,2,N
-5.14746,-44.3406,329,0.49,0.65,2020-09-10,03:30,N,nominal,2.0NRT,291.2,4.1,N
-5.70343,-41.20425,304.5,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.1,1.7,N
-5.70631,-41.1878,311.4,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.7,2,N
-5.70726,-41.18232,308.7,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.6,1.5,N
-5.1535,-44.34171,309.6,0.49,0.65,2020-09-10,03:30,N,nominal,2.0NRT,290.7,2.4,N
-5.15436,-44.33693,312.4,0.49,0.65,2020-09-10,03:30,N,nominal,2.0NRT,290,1.5,N
-5.71212,-41.18322,305.6,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.5,1.8,N
-5.70835,-41.23374,306.9,0.6,0.53,2020-09-10,03:30,N,nominal,2.0NRT,293.7,1.4,N
-5.73449,-41.19884,313.7,0.59,0.53,2020-09-10,03:30,N,nominal,2.0NRT,292.6,1.9,N
-5.72815,-42.66385,367,0.37,0.58,2020-09-10,03:30,N,high,2.0NRT,289.6,7.7,N
-5.72999,-42.65321,321.3,0.37,0.58,2020-09-10,03:30,N,nominal,2.0NRT,293.6,4.2,N
-5.72755,-42.6673,315.5,0.37,0.58,2020-09-10,03:30,N,nominal,2.0NRT,293.5,12.2,N
-5.72876,-42.66031,303.7,0.37,0.58,2020-09-10,03:30,N,nominal,2.0NRT,284.4,7.7,N
-5.73179,-42.67486,305.6,0.37,0.58,2020-09-10,03:30,N,nominal,2.0NRT,293.2,3.9,N
-5.73545,-42.65366,314.9,0.37,0.58,2020-09-10,03:30,N,nominal,2.0NRT,291.3,2.3,N
-5.73789,-42.67168,320.3,0.37,0.58,2020-09-10,03:30,N,nominal,2.0NRT,293.4,4.1,N
-5.7892,-43.47806,320.1,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,291.2,4.5,N
-5.78987,-43.47426,348.6,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,292.5,4.5,N
-5.78853,-43.48191,304.4,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,289.4,1.6,N
-5.79054,-43.47045,301.2,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,289.6,2.9,N
-5.79551,-43.47541,323.2,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,291.2,2.6,N
-5.79484,-43.47924,308.8,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,290.8,2.6,N
-5.79618,-43.47159,301.8,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,290,3.6,N
-5.79754,-43.46386,306.2,0.42,0.61,2020-09-10,03:30,N,nominal,2.0NRT,288.5,1.3,N
